START YEAR,START QUARTER,COMPLETION YEAR,COMPLETION QUARTER,V-1,V-2,V-3,V-4,V-5,V-6,V-7,V-8,V-11,V-12,V-13,V-14,V-15,V-16,V-17,V-18,V-19,V-20,V-21,V-22,V-23,V-24,V-25,V-26,V-27,V-28,V-29,V-11.1,V-12.1,V-13.1,V-14.1,V-15.1,V-16.1,V-17.1,V-18.1,V-19.1,V-20.1,V-21.1,V-22.1,V-23.1,V-24.1,V-25.1,V-26.1,V-27.1,V-28.1,V-29.1,V-11.2,V-12.2,V-13.2,V-14.2,V-15.2,V-16.2,V-17.2,V-18.2,V-19.2,V-20.2,V-21.2,V-22.2,V-23.2,V-24.2,V-25.2,V-26.2,V-27.2,V-28.2,V-29.2,V-11.3,V-12.3,V-13.3,V-14.3,V-15.3,V-16.3,V-17.3,V-18.3,V-19.3,V-20.3,V-21.3,V-22.3,V-23.3,V-24.3,V-25.3,V-26.3,V-27.3,V-28.3,V-29.3,V-11.4,V-12.4,V-13.4,V-14.4,V-15.4,V-16.4,V-17.4,V-18.4,V-19.4,V-20.4,V-21.4,V-22.4,V-23.4,V-24.4,V-25.4,V-26.4,V-27.4,V-28.4,V-29.4,V-9,V-10
83,1,84,3,17,690.0,180.0,89.7,130,444.52,6,540,3678.0,86.2,83.21,3.25,526596.4,2790.6,94.1,334.8,14488.6,15,1143.8,1316.3,8364.78,8393.0,90.95,89.79,11379.37,44835.0,929027.1,2734.0,81.9,81.05,2.44,486347.8,3157.3,90.4,251.1,10866.45,15,1082.5,1176.5,8343.6,8382.0,87.27,85.56,10555.47,33626.25,865878.9,2247.0,76.9,79.93,2.04,463829.0,4107.4,88.2,167.4,7244.3,15,1032.5,1203.3,8271.46,8325.0,85.37,82.89,8993.0,22417.5,833494.6,2217.0,72.9,78.63,1.81,427087.7,4521.3,85.9,83.7,3622.15,15,1014.9,1104.7,8148.33,8186.0,83.55,80.05,6703.06,11208.75,817526.9,3255.0,69.4,76.29,2.84,417524.0,5146.3,81.7,372.0,15748.8,14,1005.0,1270.5,8002.21,8058.0,79.65,76.92,5062.76,43710.0,788018.3,660,190
76,2,78,3,17,500.0,110.0,25.0,50,459.92,9,160,3840.0,33.4,36.56,2.32,115107.4,2211.5,28.61,43.93,998.68,15,229.2,582.9,1755.0,4758.0,34.98,27.13,1859.5,9483.25,408321.5,3321.0,31.4,33.0,2.69,116552.6,1430.8,27.68,147.9,2882.8,15,763.2,582.8,1755.0,4695.0,32.83,25.62,1936.75,36818.0,415431.1,2898.0,30.9,31.47,2.68,98042.9,1571.1,26.74,110.93,2162.1,15,412.0,768.0,1755.0,4630.0,31.3,23.87,1991.43,27613.5,413834.5,3302.0,29.5,29.93,3.56,92354.2,1668.9,25.8,73.95,1441.4,15,431.1,550.4,1755.0,4252.0,30.13,21.54,2134.49,18409.0,402158.1,2507.0,26.9,28.4,3.31,85347.6,1163.3,24.86,36.98,720.7,15,331.3,467.1,1751.67,4198.0,29.95,19.7,2000.42,9204.5,420359.6,240,70
82,1,83,3,17,520.0,140.0,36.4,70,305.23,6,330,3255.0,69.4,76.29,2.84,417524.0,5146.3,81.7,372.0,15748.8,14,1005.0,1270.5,8002.21,8058.0,79.65,76.92,5062.76,43710.0,788018.3,3713.0,66.2,73.13,3.06,382101.5,5131.4,76.9,279.0,11811.6,14,907.1,1004.6,7976.88,8020.0,75.42,73.66,5096.97,32782.5,692600.0,6796.0,62.6,70.75,3.72,365186.2,4730.8,74.3,186.0,7874.4,14,886.4,909.2,7930.66,8004.0,73.57,69.26,4756.68,21855.0,669640.3,6713.0,59.1,65.61,5.65,339325.9,3878.4,70.2,93.0,3937.2,14,831.8,938.4,7924.48,7994.0,71.56,65.65,4294.06,10927.5,648845.6,6713.0,56.2,61.52,6.11,320957.3,3485.8,64.5,239.5,12456.6,15,797.3,809.8,1755.0,8003.0,67.81,63.25,3758.77,42587.0,628132.9,420,110
83,3,85,1,17,1510.0,330.0,166.1,110,341.82,6,640,3561.0,98.2,98.64,2.76,602224.7,3819.0,97.2,104.4,8792.15,15,1298.8,1389.6,8699.73,8735.0,98.12,98.45,13596.37,22983.0,973523.7,3157.0,92.8,96.49,3.05,552124.4,3896.7,96.9,52.2,4396.08,15,1294.2,1288.0,8555.54,8585.0,95.35,94.34,12063.5,11491.5,954628.6,3678.0,86.2,83.21,3.25,526596.4,2790.6,94.1,334.8,14488.6,15,1143.8,1316.3,8364.78,8393.0,90.95,89.79,11379.37,44835.0,929027.1,2734.0,81.9,81.05,2.44,486347.8,3157.3,90.4,251.1,10866.45,15,1082.5,1176.5,8343.6,8382.0,87.27,85.56,10555.47,33626.25,865878.9,2247.0,76.9,79.93,2.04,463829.0,4107.4,88.2,167.4,7244.3,15,1032.5,1203.3,8271.46,8325.0,85.37,82.89,8993.0,22417.5,833494.6,770,140
86,2,88,1,17,540.0,140.0,113.4,210,406.81,7,610,7045.0,160.0,141.34,4.72,1341072.8,8245.0,173.8,98.33,17361.2,11,2451.2,2526.4,9254.28,9306.0,136.56,138.8,9291.0,12393.0,1732937.5,5606.0,149.1,134.8,4.09,1284199.4,6622.5,147.6,432.4,73143.5,14,2220.6,2244.1,9231.76,9286.0,136.6,140.2,9821.0,48260.0,1734973.5,4079.0,143.4,131.56,3.44,1137397.7,8758.2,132.6,324.3,54857.63,14,2014.5,2143.3,9216.19,9244.0,129.24,134.46,10078.4,36195.0,1654038.4,3629.0,137.4,125.83,3.45,1059966.2,6232.8,117.4,216.2,36571.75,14,1994.6,2025.0,9185.48,9208.0,123.37,127.33,9501.3,24130.0,1660444.0,3882.0,130.5,117.05,2.45,961139.2,4586.1,112.8,108.1,18285.88,14,1763.9,1837.4,9153.66,9168.0,120.24,121.94,9576.9,12065.0,1673301.4,890,350
87,1,88,4,17,470.0,130.0,126.9,270,416.13,7,750,6790.0,203.8,162.84,6.46,1640293.0,10855.3,229.3,393.3,69444.8,11,2738.8,3148.0,9248.4,9380.0,158.63,169.5,10082.0,49572.0,2318397.0,6370.0,190.3,154.36,5.33,1523166.6,12930.0,210.7,294.98,52083.6,11,2595.2,3000.0,9329.64,9396.0,148.76,159.0,9700.0,37179.0,1908975.7,5909.0,177.6,147.44,6.88,1451175.9,8146.1,188.9,196.65,34722.4,11,2284.4,2627.5,9297.06,9347.0,140.9,146.2,10149.0,24786.0,1681849.3,7045.0,160.0,141.34,4.72,1341072.8,8245.0,173.8,98.33,17361.2,11,2451.2,2526.4,9254.28,9306.0,136.56,138.8,9291.0,12393.0,1732937.5,5606.0,149.1,134.8,4.09,1284199.4,6622.5,147.6,432.4,73143.5,14,2220.6,2244.1,9231.76,9286.0,136.6,140.2,9821.0,48260.0,1734973.5,950,430
87,2,88,4,17,630.0,170.0,163.8,260,342.87,6,1100,6458.0,224.7,198.55,6.73,1622664.0,15001.6,306.7,83.53,16471.38,11,2871.3,3662.6,9132.66,9260.0,171.13,178.3,11568.0,12732.0,2435004.3,6790.0,203.8,162.84,6.46,1640293.0,10855.3,229.3,393.3,69444.8,11,2738.8,3148.0,9248.4,9380.0,158.63,169.5,10082.0,49572.0,2318397.0,6370.0,190.3,154.36,5.33,1523166.6,12930.0,210.7,294.98,52083.6,11,2595.2,3000.0,9329.64,9396.0,148.76,159.0,9700.0,37179.0,1908975.7,5909.0,177.6,147.44,6.88,1451175.9,8146.1,188.9,196.65,34722.4,11,2284.4,2627.5,9297.06,9347.0,140.9,146.2,10149.0,24786.0,1681849.3,7045.0,160.0,141.34,4.72,1341072.8,8245.0,173.8,98.33,17361.2,11,2451.2,2526.4,9254.28,9306.0,136.56,138.8,9291.0,12393.0,1732937.5,1300,350
84,1,87,3,17,370.0,80.0,51.8,140,337.33,14,470,3152.0,106.0,103.03,3.15,685697.5,3526.1,105.5,208.8,17584.3,15,1408.4,1473.5,8842.18,8864.0,105.52,105.32,12113.01,45966.0,1188995.8,2700.0,103.0,101.84,2.65,625829.2,4386.9,100.4,156.6,13188.23,15,1424.1,1584.3,8776.71,8799.0,101.0,101.89,13571.8,34474.5,1067772.0,3561.0,98.2,98.64,2.76,602224.7,3819.0,97.2,104.4,8792.15,15,1298.8,1389.6,8699.73,8735.0,98.12,98.45,13596.37,22983.0,973523.7,3157.0,92.8,96.49,3.05,552124.4,3896.7,96.9,52.2,4396.08,15,1294.2,1288.0,8555.54,8585.0,95.35,94.34,12063.5,11491.5,954628.6,3678.0,86.2,83.21,3.25,526596.4,2790.6,94.1,334.8,14488.6,15,1143.8,1316.3,8364.78,8393.0,90.95,89.79,11379.37,44835.0,929027.1,880,270
80,3,82,2,17,1670.0,370.0,83.5,50,291.99,7,410,6788.0,54.2,59.4,5.41,280451.7,3755.8,58.1,119.75,6228.3,15,795.0,818.5,1755.0,8001.0,63.69,58.55,3347.72,21293.5,589389.6,5728.0,52.4,57.65,5.4,262789.0,2931.4,54.2,59.88,3114.15,15,746.8,815.5,1755.0,8013.0,62.78,56.45,3387.72,10646.75,606524.2,7196.0,51.3,56.13,5.97,249110.7,2562.3,52.8,217.0,10445.6,15,733.8,815.5,1755.0,8002.0,60.74,54.26,2978.26,41407.0,601988.1,5275.0,50.9,57.62,4.3,225500.9,2684.3,50.3,162.75,7834.2,15,742.7,812.7,1755.0,8102.0,58.66,51.86,2850.2,31055.25,588020.5,4691.0,49.1,59.29,3.53,212073.3,2103.5,47.5,108.5,5222.8,15,769.6,717.9,1755.0,8231.0,56.99,48.4,2556.96,20703.5,605688.7,560,80
84,4,86,2,17,630.0,160.0,107.1,170,412.99,6,810,2918.0,120.2,107.2,2.29,832123.7,5136.1,109.6,224.55,32585.1,15,1757.7,1817.6,9063.61,9078.0,112.15,115.7,10304.2,35322.0,1181856.2,2264.0,116.3,104.71,2.47,784948.5,4858.1,109.1,149.7,21723.4,15,1534.6,1795.3,9000.91,9022.0,109.02,112.0,10411.45,23548.0,1167697.4,2859.0,111.4,104.33,2.5,704586.3,6622.6,107.5,74.85,10861.7,15,1836.6,1932.5,8920.04,8938.0,110.51,108.51,12423.86,11774.0,1181572.6,3152.0,106.0,103.03,3.15,685697.5,3526.1,105.5,208.8,17584.3,15,1408.4,1473.5,8842.18,8864.0,105.52,105.32,12113.01,45966.0,1188995.8,2700.0,103.0,101.84,2.65,625829.2,4386.9,100.4,156.6,13188.23,15,1424.1,1584.3,8776.71,8799.0,101.0,101.89,13571.8,34474.5,1067772.0,1000,220
86,1,88,1,18,680.0,160.0,142.8,210,379.13,8,900,5606.0,149.1,134.8,4.09,1284199.4,6622.5,147.6,432.4,73143.5,14,2220.6,2244.1,9231.76,9286.0,136.6,140.2,9821.0,48260.0,1734973.5,4079.0,143.4,131.56,3.44,1137397.7,8758.2,132.6,324.3,54857.63,14,2014.5,2143.3,9216.19,9244.0,129.24,134.46,10078.4,36195.0,1654038.4,3629.0,137.4,125.83,3.45,1059966.2,6232.8,117.4,216.2,36571.75,14,1994.6,2025.0,9185.48,9208.0,123.37,127.33,9501.3,24130.0,1660444.0,3882.0,130.5,117.05,2.45,961139.2,4586.1,112.8,108.1,18285.88,14,1763.9,1837.4,9153.66,9168.0,120.24,121.94,9576.9,12065.0,1673301.4,3052.0,124.4,108.42,2.75,921019.4,4602.1,110.3,299.4,43446.8,15,1821.6,1963.7,9114.22,9131.0,116.56,119.13,9459.4,47096.0,1391757.1,1400,330
86,4,88,1,18,1380.0,360.0,289.8,210,339.32,5,690,6370.0,190.3,154.36,5.33,1523166.6,12930.0,210.7,294.98,52083.6,11,2595.2,3000.0,9329.64,9396.0,148.76,159.0,9700.0,37179.0,1908975.7,5909.0,177.6,147.44,6.88,1451175.9,8146.1,188.9,196.65,34722.4,11,2284.4,2627.5,9297.06,9347.0,140.9,146.2,10149.0,24786.0,1681849.3,7045.0,160.0,141.34,4.72,1341072.8,8245.0,173.8,98.33,17361.2,11,2451.2,2526.4,9254.28,9306.0,136.56,138.8,9291.0,12393.0,1732937.5,5606.0,149.1,134.8,4.09,1284199.4,6622.5,147.6,432.4,73143.5,14,2220.6,2244.1,9231.76,9286.0,136.6,140.2,9821.0,48260.0,1734973.5,4079.0,143.4,131.56,3.44,1137397.7,8758.2,132.6,324.3,54857.63,14,2014.5,2143.3,9216.19,9244.0,129.24,134.46,10078.4,36195.0,1654038.4,880,300
77,1,78,4,18,550.0,150.0,22.0,40,308.06,7,200,2693.0,36.2,37.64,1.55,134312.5,1529.0,31.43,175.7,3994.7,15,589.5,765.8,1755.0,4930.0,38.7,32.04,1653.06,37933.0,377828.6,2790.0,35.7,37.42,1.28,124042.2,1083.9,30.49,131.78,2996.03,15,544.0,652.8,1755.0,4718.0,36.4,30.32,1625.98,28449.75,377633.3,4638.0,34.6,37.16,2.28,120470.6,1861.2,29.55,87.85,1997.35,15,481.1,667.8,1755.0,4730.0,35.67,28.87,1645.98,18966.5,390388.5,3840.0,33.4,36.56,2.32,115107.4,2211.5,28.61,43.93,998.68,15,229.2,582.9,1755.0,4758.0,34.98,27.13,1859.5,9483.25,408321.5,3321.0,31.4,33.0,2.69,116552.6,1430.8,27.68,147.9,2882.8,15,763.2,582.8,1755.0,4695.0,32.83,25.62,1936.75,36818.0,415431.1,270,50
87,1,88,3,18,1510.0,330.0,392.6,260,400.72,6,960,6790.0,203.8,162.84,6.46,1640293.0,10855.3,229.3,393.3,69444.8,11,2738.8,3148.0,9248.4,9380.0,158.63,169.5,10082.0,49572.0,2318397.0,6370.0,190.3,154.36,5.33,1523166.6,12930.0,210.7,294.98,52083.6,11,2595.2,3000.0,9329.64,9396.0,148.76,159.0,9700.0,37179.0,1908975.7,5909.0,177.6,147.44,6.88,1451175.9,8146.1,188.9,196.65,34722.4,11,2284.4,2627.5,9297.06,9347.0,140.9,146.2,10149.0,24786.0,1681849.3,7045.0,160.0,141.34,4.72,1341072.8,8245.0,173.8,98.33,17361.2,11,2451.2,2526.4,9254.28,9306.0,136.56,138.8,9291.0,12393.0,1732937.5,5606.0,149.1,134.8,4.09,1284199.4,6622.5,147.6,432.4,73143.5,14,2220.6,2244.1,9231.76,9286.0,136.6,140.2,9821.0,48260.0,1734973.5,1200,390
84,3,85,4,18,990.0,260.0,158.4,160,402.83,5,830,2264.0,116.3,104.71,2.47,784948.5,4858.1,109.1,149.7,21723.4,15,1534.6,1795.3,9000.91,9022.0,109.02,112.0,10411.45,23548.0,1167697.4,2859.0,111.4,104.33,2.5,704586.3,6622.6,107.5,74.85,10861.7,15,1836.6,1932.5,8920.04,8938.0,110.51,108.51,12423.86,11774.0,1181572.6,3152.0,106.0,103.03,3.15,685697.5,3526.1,105.5,208.8,17584.3,15,1408.4,1473.5,8842.18,8864.0,105.52,105.32,12113.01,45966.0,1188995.8,2700.0,103.0,101.84,2.65,625829.2,4386.9,100.4,156.6,13188.23,15,1424.1,1584.3,8776.71,8799.0,101.0,101.89,13571.8,34474.5,1067772.0,3561.0,98.2,98.64,2.76,602224.7,3819.0,97.2,104.4,8792.15,15,1298.8,1389.6,8699.73,8735.0,98.12,98.45,13596.37,22983.0,973523.7,1000,210
85,3,87,4,18,1700.0,290.0,323.0,190,417.38,9,820,3629.0,137.4,125.83,3.45,1059966.2,6232.8,117.4,216.2,36571.75,14,1994.6,2025.0,9185.48,9208.0,123.37,127.33,9501.3,24130.0,1660444.0,3882.0,130.5,117.05,2.45,961139.2,4586.1,112.8,108.1,18285.88,14,1763.9,1837.4,9153.66,9168.0,120.24,121.94,9576.9,12065.0,1673301.4,3052.0,124.4,108.42,2.75,921019.4,4602.1,110.3,299.4,43446.8,15,1821.6,1963.7,9114.22,9131.0,116.56,119.13,9459.4,47096.0,1391757.1,2918.0,120.2,107.2,2.29,832123.7,5136.1,109.6,224.55,32585.1,15,1757.7,1817.6,9063.61,9078.0,112.15,115.7,10304.2,35322.0,1181856.2,2264.0,116.3,104.71,2.47,784948.5,4858.1,109.1,149.7,21723.4,15,1534.6,1795.3,9000.91,9022.0,109.02,112.0,10411.45,23548.0,1167697.4,1300,340
87,1,88,4,18,1120.0,250.0,246.4,220,339.07,7,1200,6790.0,203.8,162.84,6.46,1640293.0,10855.3,229.3,393.3,69444.8,11,2738.8,3148.0,9248.4,9380.0,158.63,169.5,10082.0,49572.0,2318397.0,6370.0,190.3,154.36,5.33,1523166.6,12930.0,210.7,294.98,52083.6,11,2595.2,3000.0,9329.64,9396.0,148.76,159.0,9700.0,37179.0,1908975.7,5909.0,177.6,147.44,6.88,1451175.9,8146.1,188.9,196.65,34722.4,11,2284.4,2627.5,9297.06,9347.0,140.9,146.2,10149.0,24786.0,1681849.3,7045.0,160.0,141.34,4.72,1341072.8,8245.0,173.8,98.33,17361.2,11,2451.2,2526.4,9254.28,9306.0,136.56,138.8,9291.0,12393.0,1732937.5,5606.0,149.1,134.8,4.09,1284199.4,6622.5,147.6,432.4,73143.5,14,2220.6,2244.1,9231.76,9286.0,136.6,140.2,9821.0,48260.0,1734973.5,1500,350
84,4,86,2,18,600.0,160.0,72.0,120,291.53,6,630,2918.0,120.2,107.2,2.29,832123.7,5136.1,109.6,224.55,32585.1,15,1757.7,1817.6,9063.61,9078.0,112.15,115.7,10304.2,35322.0,1181856.2,2264.0,116.3,104.71,2.47,784948.5,4858.1,109.1,149.7,21723.4,15,1534.6,1795.3,9000.91,9022.0,109.02,112.0,10411.45,23548.0,1167697.4,2859.0,111.4,104.33,2.5,704586.3,6622.6,107.5,74.85,10861.7,15,1836.6,1932.5,8920.04,8938.0,110.51,108.51,12423.86,11774.0,1181572.6,3152.0,106.0,103.03,3.15,685697.5,3526.1,105.5,208.8,17584.3,15,1408.4,1473.5,8842.18,8864.0,105.52,105.32,12113.01,45966.0,1188995.8,2700.0,103.0,101.84,2.65,625829.2,4386.9,100.4,156.6,13188.23,15,1424.1,1584.3,8776.71,8799.0,101.0,101.89,13571.8,34474.5,1067772.0,770,160
81,4,83,3,18,1160.0,260.0,92.8,80,352.27,7,400,3713.0,66.2,73.13,3.06,382101.5,5131.4,76.9,279.0,11811.6,14,907.1,1004.6,7976.88,8020.0,75.42,73.66,5096.97,32782.5,692600.0,6796.0,62.6,70.75,3.72,365186.2,4730.8,74.3,186.0,7874.4,14,886.4,909.2,7930.66,8004.0,73.57,69.26,4756.68,21855.0,669640.3,6713.0,59.1,65.61,5.65,339325.9,3878.4,70.2,93.0,3937.2,14,831.8,938.4,7924.48,7994.0,71.56,65.65,4294.06,10927.5,648845.6,6713.0,56.2,61.52,6.11,320957.3,3485.8,64.5,239.5,12456.6,15,797.3,809.8,1755.0,8003.0,67.81,63.25,3758.77,42587.0,628132.9,4986.0,55.5,60.78,3.94,297210.1,3663.5,61.5,179.63,9342.45,15,757.8,861.8,1755.0,8018.0,65.0,60.53,3538.71,31940.25,610502.7,530,120
86,1,87,4,18,450.0,120.0,81.0,180,324.97,7,920,5606.0,149.1,134.8,4.09,1284199.4,6622.5,147.6,432.4,73143.5,14,2220.6,2244.1,9231.76,9286.0,136.6,140.2,9821.0,48260.0,1734973.5,4079.0,143.4,131.56,3.44,1137397.7,8758.2,132.6,324.3,54857.63,14,2014.5,2143.3,9216.19,9244.0,129.24,134.46,10078.4,36195.0,1654038.4,3629.0,137.4,125.83,3.45,1059966.2,6232.8,117.4,216.2,36571.75,14,1994.6,2025.0,9185.48,9208.0,123.37,127.33,9501.3,24130.0,1660444.0,3882.0,130.5,117.05,2.45,961139.2,4586.1,112.8,108.1,18285.88,14,1763.9,1837.4,9153.66,9168.0,120.24,121.94,9576.9,12065.0,1673301.4,3052.0,124.4,108.42,2.75,921019.4,4602.1,110.3,299.4,43446.8,15,1821.6,1963.7,9114.22,9131.0,116.56,119.13,9459.4,47096.0,1391757.1,1400,270
84,3,86,2,18,610.0,160.0,73.2,120,302.12,7,440,2264.0,116.3,104.71,2.47,784948.5,4858.1,109.1,149.7,21723.4,15,1534.6,1795.3,9000.91,9022.0,109.02,112.0,10411.45,23548.0,1167697.4,2859.0,111.4,104.33,2.5,704586.3,6622.6,107.5,74.85,10861.7,15,1836.6,1932.5,8920.04,8938.0,110.51,108.51,12423.86,11774.0,1181572.6,3152.0,106.0,103.03,3.15,685697.5,3526.1,105.5,208.8,17584.3,15,1408.4,1473.5,8842.18,8864.0,105.52,105.32,12113.01,45966.0,1188995.8,2700.0,103.0,101.84,2.65,625829.2,4386.9,100.4,156.6,13188.23,15,1424.1,1584.3,8776.71,8799.0,101.0,101.89,13571.8,34474.5,1067772.0,3561.0,98.2,98.64,2.76,602224.7,3819.0,97.2,104.4,8792.15,15,1298.8,1389.6,8699.73,8735.0,98.12,98.45,13596.37,22983.0,973523.7,550,160
72,2,73,2,18,800.0,250.0,8.0,10,229.77,4,40,2580.93,12.1,10.03,1.24,38193.64,287.2,13.6,17.03,154.4,12,183.6,211.1,1612.95,1649.0,11.62,10.06,392.96,8435.75,141542.6,2952.0,11.6,8.5,1.99,35859.4,322.5,12.67,56.6,610.4,12,165.1,208.6,1504.36,1582.0,10.86,9.79,435.1,32776.0,129102.4,2649.0,11.4,6.97,2.25,32793.7,388.9,11.73,42.45,457.8,12,167.9,209.6,1450.47,1507.0,10.17,9.35,508.64,24582.0,123618.0,2312.0,10.6,5.44,2.58,30012.46,345.3,10.79,28.3,305.2,12,180.3715071,158.45,1439.0,1450.0,9.91,8.85,590.64,16388.0,121857.2,1381.0,10.0,3.91,3.0,27231.21,316.5,9.85,14.15,152.6,12,197.6795574,152.25,1442.31,1456.0,9.73,8.34,686.16,8194.0,122031.7,50,20
83,3,85,2,18,480.0,130.0,62.4,130,403.97,7,420,3561.0,98.2,98.64,2.76,602224.7,3819.0,97.2,104.4,8792.15,15,1298.8,1389.6,8699.73,8735.0,98.12,98.45,13596.37,22983.0,973523.7,3157.0,92.8,96.49,3.05,552124.4,3896.7,96.9,52.2,4396.08,15,1294.2,1288.0,8555.54,8585.0,95.35,94.34,12063.5,11491.5,954628.6,3678.0,86.2,83.21,3.25,526596.4,2790.6,94.1,334.8,14488.6,15,1143.8,1316.3,8364.78,8393.0,90.95,89.79,11379.37,44835.0,929027.1,2734.0,81.9,81.05,2.44,486347.8,3157.3,90.4,251.1,10866.45,15,1082.5,1176.5,8343.6,8382.0,87.27,85.56,10555.47,33626.25,865878.9,2247.0,76.9,79.93,2.04,463829.0,4107.4,88.2,167.4,7244.3,15,1032.5,1203.3,8271.46,8325.0,85.37,82.89,8993.0,22417.5,833494.6,530,190
85,4,87,3,18,1210.0,270.0,193.6,160,318.86,7,680,4079.0,143.4,131.56,3.44,1137397.7,8758.2,132.6,324.3,54857.63,14,2014.5,2143.3,9216.19,9244.0,129.24,134.46,10078.4,36195.0,1654038.4,3629.0,137.4,125.83,3.45,1059966.2,6232.8,117.4,216.2,36571.75,14,1994.6,2025.0,9185.48,9208.0,123.37,127.33,9501.3,24130.0,1660444.0,3882.0,130.5,117.05,2.45,961139.2,4586.1,112.8,108.1,18285.88,14,1763.9,1837.4,9153.66,9168.0,120.24,121.94,9576.9,12065.0,1673301.4,3052.0,124.4,108.42,2.75,921019.4,4602.1,110.3,299.4,43446.8,15,1821.6,1963.7,9114.22,9131.0,116.56,119.13,9459.4,47096.0,1391757.1,2918.0,120.2,107.2,2.29,832123.7,5136.1,109.6,224.55,32585.1,15,1757.7,1817.6,9063.61,9078.0,112.15,115.7,10304.2,35322.0,1181856.2,1000,260
84,4,86,2,18,1910.0,420.0,305.6,160,388.7,6,810,2918.0,120.2,107.2,2.29,832123.7,5136.1,109.6,224.55,32585.1,15,1757.7,1817.6,9063.61,9078.0,112.15,115.7,10304.2,35322.0,1181856.2,2264.0,116.3,104.71,2.47,784948.5,4858.1,109.1,149.7,21723.4,15,1534.6,1795.3,9000.91,9022.0,109.02,112.0,10411.45,23548.0,1167697.4,2859.0,111.4,104.33,2.5,704586.3,6622.6,107.5,74.85,10861.7,15,1836.6,1932.5,8920.04,8938.0,110.51,108.51,12423.86,11774.0,1181572.6,3152.0,106.0,103.03,3.15,685697.5,3526.1,105.5,208.8,17584.3,15,1408.4,1473.5,8842.18,8864.0,105.52,105.32,12113.01,45966.0,1188995.8,2700.0,103.0,101.84,2.65,625829.2,4386.9,100.4,156.6,13188.23,15,1424.1,1584.3,8776.71,8799.0,101.0,101.89,13571.8,34474.5,1067772.0,990,210
83,1,84,3,18,1230.0,270.0,123.0,100,341.94,6,630,3678.0,86.2,83.21,3.25,526596.4,2790.6,94.1,334.8,14488.6,15,1143.8,1316.3,8364.78,8393.0,90.95,89.79,11379.37,44835.0,929027.1,2734.0,81.9,81.05,2.44,486347.8,3157.3,90.4,251.1,10866.45,15,1082.5,1176.5,8343.6,8382.0,87.27,85.56,10555.47,33626.25,865878.9,2247.0,76.9,79.93,2.04,463829.0,4107.4,88.2,167.4,7244.3,15,1032.5,1203.3,8271.46,8325.0,85.37,82.89,8993.0,22417.5,833494.6,2217.0,72.9,78.63,1.81,427087.7,4521.3,85.9,83.7,3622.15,15,1014.9,1104.7,8148.33,8186.0,83.55,80.05,6703.06,11208.75,817526.9,3255.0,69.4,76.29,2.84,417524.0,5146.3,81.7,372.0,15748.8,14,1005.0,1270.5,8002.21,8058.0,79.65,76.92,5062.76,43710.0,788018.3,770,140
87,1,88,3,18,1540.0,340.0,338.8,220,339.07,6,660,6790.0,203.8,162.84,6.46,1640293.0,10855.3,229.3,393.3,69444.8,11,2738.8,3148.0,9248.4,9380.0,158.63,169.5,10082.0,49572.0,2318397.0,6370.0,190.3,154.36,5.33,1523166.6,12930.0,210.7,294.98,52083.6,11,2595.2,3000.0,9329.64,9396.0,148.76,159.0,9700.0,37179.0,1908975.7,5909.0,177.6,147.44,6.88,1451175.9,8146.1,188.9,196.65,34722.4,11,2284.4,2627.5,9297.06,9347.0,140.9,146.2,10149.0,24786.0,1681849.3,7045.0,160.0,141.34,4.72,1341072.8,8245.0,173.8,98.33,17361.2,11,2451.2,2526.4,9254.28,9306.0,136.56,138.8,9291.0,12393.0,1732937.5,5606.0,149.1,134.8,4.09,1284199.4,6622.5,147.6,432.4,73143.5,14,2220.6,2244.1,9231.76,9286.0,136.6,140.2,9821.0,48260.0,1734973.5,830,330
82,3,83,4,18,1380.0,360.0,82.8,60,245.28,5,430,2247.0,76.9,79.93,2.04,463829.0,4107.4,88.2,167.4,7244.3,15,1032.5,1203.3,8271.46,8325.0,85.37,82.89,8993.0,22417.5,833494.6,2217.0,72.9,78.63,1.81,427087.7,4521.3,85.9,83.7,3622.15,15,1014.9,1104.7,8148.33,8186.0,83.55,80.05,6703.06,11208.75,817526.9,3255.0,69.4,76.29,2.84,417524.0,5146.3,81.7,372.0,15748.8,14,1005.0,1270.5,8002.21,8058.0,79.65,76.92,5062.76,43710.0,788018.3,3713.0,66.2,73.13,3.06,382101.5,5131.4,76.9,279.0,11811.6,14,907.1,1004.6,7976.88,8020.0,75.42,73.66,5096.97,32782.5,692600.0,6796.0,62.6,70.75,3.72,365186.2,4730.8,74.3,186.0,7874.4,14,886.4,909.2,7930.66,8004.0,73.57,69.26,4756.68,21855.0,669640.3,530,90
